,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,budget,openingweekend
159,tt1067774,movie,Monte Carlo,Monte Carlo,0,2011,\N,109,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,8588318.0
160,tt1068242,movie,Footloose,Footloose,0,2011,\N,113,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24000000.0,15556113.0
161,tt1068641,movie,The Burning Plain,The Burning Plain,0,2008,\N,107,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20000000.0,58749.0
162,tt1068678,movie,Veronika Decides to Die,Veronika Decides to Die,0,2009,\N,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9000000.0,90455.0
163,tt1071875,movie,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,0,2011,\N,96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,57000000.0,22115334.0
164,tt1073221,movie,The Legend of God's Gun,The Legend of God's Gun,0,2007,\N,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,15096.0
165,tt1073241,movie,Nothing But the Truth,Nothing But the Truth,0,2008,\N,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11500000.0,3045.0
166,tt1073498,movie,Meet the Spartans,Meet the Spartans,0,2008,\N,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,18505530.0
167,tt1074638,movie,Skyfall,Skyfall,0,2012,\N,143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,200000000.0,88364714.0
168,tt1074931,movie,Arnolds Park,Arnolds Park,0,2007,\N,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,600000.0,7798.0
169,tt1075417,movie,Race to Witch Mountain,Race to Witch Mountain,0,2009,\N,98,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65000000.0,24402214.0
170,tt1075747,movie,Jonah Hex,Jonah Hex,0,2010,\N,81,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47000000.0,5379365.0
171,tt1076797,movie,Djinn,Djinn,0,2008,\N,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,675000.0,15246.0
172,tt1077275,movie,Yiddish Theater: A Love Story,Yiddish Theater: A Love Story,0,2006,\N,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,250000.0,1860.0
173,tt1078912,movie,Night at the Museum: Battle of the Smithsonian,Night at the Museum: Battle of the Smithsonian,0,2009,\N,105,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150000000.0,70052004.0
174,tt1078940,movie,Couples Retreat,Couples Retreat,0,2009,\N,113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,34286740.0
175,tt1079360,movie,The Girl from the Naked Eye,The Girl from the Naked Eye,0,2012,\N,84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1100000.0,10185.0
176,tt1082807,movie,The Belko Experiment,The Belko Experiment,0,2016,\N,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5000000.0,4137230.0
177,tt1087431,movie,Born Into Mafia,Born Into Mafia,0,2007,\N,78,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,200000.0,50000.0
178,tt1087527,movie,Trucker,Trucker,0,2008,\N,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0,7298.0
179,tt1091191,movie,Lone Survivor,Lone Survivor,0,2013,\N,121,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,84857.0
180,tt1091751,movie,The Longshots,The Longshots,0,2008,\N,94,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23000000.0,4080687.0
181,tt1093842,movie,My Winnipeg,My Winnipeg,0,2007,\N,80,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,600000.0,14309.0
182,tt1104001,movie,TRON: Legacy,Tron,0,2010,\N,125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,170000000.0,44026211.0
183,tt1124037,movie,Free State of Jones,Free State of Jones,0,2016,\N,139,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,7772000.0
184,tt1185616,movie,Waltz with Bashir,Vals Im Bashir,0,2008,\N,90,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000.0,69055.0
185,tt1185834,movie,Star Wars: The Clone Wars,Star Wars: The Clone Wars,0,2008,\N,98,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000.0,14611273.0
186,tt1213648,movie,London Boulevard,London Boulevard,0,2010,\N,103,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,3431.0
187,tt1220888,movie,Henry's Crime,Henry's Crime,0,2010,\N,108,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000.0,8726.0
188,tt1225822,movie,Extract,Extract,0,2009,\N,92,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8000000.0,5513634.0
189,tt1228705,movie,Iron Man 2,Iron Man 2,0,2010,\N,124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000.0,128122480.0
190,tt1235522,movie,Broken City,Broken City,0,2013,\N,109,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,35000000.0,8268908.0
191,tt1305591,movie,Mars Needs Moms,Mars Needs Moms,0,2011,\N,88,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150000000.0,6914488.0
192,tt1307068,movie,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,0,2012,\N,101,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,3822803.0
193,tt1308729,movie,Bullet to the Head,Bullet to the Head,0,2012,\N,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55000000.0,4548201.0
194,tt1344607,movie,Flying Saucer Rock 'N' Roll,Flying Saucer Rock 'N' Roll,0,2006,\N,85,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000.0,250000.0
195,tt1348318,movie,Protektor,Protektor,0,2009,\N,98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3000000.0,2968.0
196,tt1411238,movie,No Strings Attached,No Strings Attached,0,2011,\N,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25000000.0,19652921.0
197,tt1414382,movie,You Again,You Again,0,2010,\N,105,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20000000.0,8407513.0
198,tt1436562,movie,Rio,Rio,0,2011,\N,96,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000000.0,39225962.0
199,tt1440129,movie,Battleship,Battleship,0,2012,\N,131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,209000000.0,25534825.0
200,tt1440232,movie,Little White Lies,Les petits mouchoirs,0,2010,\N,154,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,43035.0
201,tt1440728,movie,The American,The American,0,2010,\N,105,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20000000.0,16662333.0
202,tt1440736,movie,Coffee Shop,Coffee Shop,0,2008,\N,98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,580.0
203,tt1441395,movie,Under the Skin,Under the Skin,0,2013,\N,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,13300000.0,133154.0
204,tt1446192,movie,Rise of the Guardians,Rise of the Guardians,0,2012,\N,97,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,145000000.0,23773465.0
205,tt1446714,movie,Prometheus,Prometheus,0,2012,\N,124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,130000000.0,51050101.0
206,tt1449283,movie,Winnie the Pooh,Winnie the Pooh,0,2011,\N,63,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,7857076.0
207,tt1450321,movie,Filth,Filth,0,2013,\N,97,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0,7526.0
208,tt1452628,movie,Vanishing on 7th Street,Vanishing on 7th Street,0,2010,\N,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10000000.0,3428.0
209,tt1454029,movie,The Help,The Help,0,2011,\N,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,26044590.0
210,tt1455171,movie,Lawson: White Heat,Lawson: White Heat,0,2009,\N,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,3000.0
211,tt1457767,movie,The Conjuring,The Conjuring,0,2013,\N,112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,20000000.0,41855326.0
212,tt1458169,movie,Kidnap,Kidnap,0,2017,\N,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21000000.0,10016323.0
213,tt1458175,movie,The Next Three Days,The Next Three Days,0,2010,\N,133,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,35000000.0,6542779.0
214,tt1462041,movie,Dream House,Dream House,0,2011,\N,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,55000000.0,8129355.0
215,tt1462054,movie,Letters to God,Letters to God,0,2010,\N,110,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3500000.0,1101204.0
216,tt1462758,movie,Buried,Buried,0,2010,\N,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3000000.0,100268.0
217,tt1462900,movie,The Grandmaster,Yi dai zong shi,0,2013,\N,130,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38600000.0,132617.0
218,tt1464174,movie,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",0,2011,\N,107,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000000.0,19000000.0
219,tt1464191,movie,Decoding Annie Parker,Decoding Annie Parker,0,2013,\N,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0,16781.0
220,tt1464540,movie,I Am Number Four,I Am Number Four,0,2011,\N,109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60000000.0,22755854.0
221,tt1464580,movie,Stake Land,Stake Land,0,2010,\N,98,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,650000.0,7258.0
222,tt1466072,movie,William S. Burroughs: A Man Within,William S. Burroughs: A Man Within,0,2010,\N,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000.0,6510.0
223,tt1467391,movie,Spanish Movie,Spanish Movie,0,2009,\N,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000.0,3249559.0
224,tt1468715,movie,Earth Day,Earth Day,0,2009,\N,101,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000.0,700.0
225,tt1469304,movie,Baywatch,Baywatch,0,2017,\N,116,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69000000.0,18503871.0
226,tt1472584,movie,Max Steel,Max Steel,0,2016,\N,92,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,2182216.0
227,tt1473832,movie,Bridget Jones's Baby,Bridget Jones's Baby,0,2016,\N,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35000000.0,8571785.0
228,tt1477076,movie,Saw 3D: The Final Chapter,Saw 3D,0,2010,\N,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20000000.0,24230123.0
229,tt1477715,movie,This Is It,This Is It,0,2009,\N,111,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60000000.0,23234394.0
230,tt1478964,movie,Attack the Block,Attack the Block,0,2011,\N,88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13000000.0,137580.0
231,tt1480656,movie,Cosmopolis,Cosmopolis,0,2012,\N,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20500000.0,70339.0
232,tt1489889,movie,Central Intelligence,Central Intelligence,0,2016,\N,107,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,35535250.0
233,tt1490785,movie,I Saw the Light,I Saw the Light,0,2015,\N,123,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13000000.0,45471.0
234,tt1496025,movie,Underworld Awakening,Underworld Awakening,0,2012,\N,88,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,70000000.0,25306725.0
235,tt1535438,movie,Hope Springs,Hope Springs,0,2012,\N,100,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30000000.0,14650121.0
236,tt1535970,movie,The Ledge,The Ledge,0,2011,\N,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,10000000.0,5176.0
237,tt1542344,movie,127 Hours,127 Hours,0,2010,\N,94,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000.0,264851.0
238,tt1545759,movie,Point Blank,À bout portant,0,2010,\N,81,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000.0,41031.0
239,tt1622547,movie,30 Minutes or Less,30 Minutes or Less,0,2011,\N,83,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000000.0,13330118.0
240,tt1647692,movie,Yaroslav. Tysyachu let nazad,Yaroslav. Tysyachu let nazad,0,2010,\N,100,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0,1700000.0
241,tt1707392,movie,Lovely Molly,Lovely Molly,0,2011,\N,99,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1000000.0,34702.0
242,tt1711425,movie,21 & Over,21 & Over,0,2013,\N,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000.0,8754168.0
243,tt1727388,movie,The Way Way Back,The Way Way Back,0,2013,\N,103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0,552788.0
244,tt1758595,movie,Diana,Diana,0,2013,\N,113,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15000000.0,67754.0
245,tt1807944,movie,As I Lay Dying,As I Lay Dying,0,2013,\N,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0,7143.0
246,tt1845849,movie,Price Check,Price Check,0,2012,\N,92,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0,2783.0
247,tt1847713,movie,The Guillotines,Xue di zi,0,2012,\N,112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0,3296.0
248,tt1847746,movie,The German Doctor,Wakolda,0,2013,\N,93,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2000000.0,34259.0
249,tt1850397,movie,The Loft,The Loft,0,2014,\N,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,14000000.0,2879000.0
250,tt1850457,movie,Sisters,Sisters,0,2015,\N,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,13922855.0
251,tt1853728,movie,Django Unchained,Django Unchained,0,2012,\N,165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,100000000.0,30688000.0
252,tt1853739,movie,You're Next,You're Next,0,2011,\N,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1000000.0,7020196.0
253,tt1854564,movie,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,0,2013,\N,106,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,90000000.0,14401054.0
254,tt1855199,movie,End of Watch,End of Watch,0,2012,\N,109,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000.0,13152683.0
255,tt1855325,movie,Resident Evil: Retribution,Resident Evil: Retribution,0,2012,\N,96,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,65000000.0,21052227.0
256,tt1855401,movie,Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie,0,2012,\N,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000.0,87475.0
257,tt1858481,movie,Last Passenger,Last Passenger,0,2013,\N,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2500000.0,9326.0
258,tt1860213,movie,Dirty Grandpa,Dirty Grandpa,0,2016,\N,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27500000.0,11111875.0
259,tt1860353,movie,Turbo,Turbo,0,2013,\N,96,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000000.0,21312625.0
260,tt1860357,movie,Deepwater Horizon,Deepwater Horizon,0,2016,\N,107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,110000000.0,20223544.0
261,tt1975205,movie,Lost Woods,Lost Woods,0,2012,\N,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,125000.0,58240.0
262,tt1981115,movie,Thor: The Dark World,Thor: The Dark World,0,2013,\N,112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,170000000.0,85737841.0
263,tt2023587,movie,Mama,Mama,0,2013,\N,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20000000.0,28123052.0
264,tt2057392,movie,Eye in the Sky,Eye in the Sky,0,2015,\N,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,13000000.0,113803.0
265,tt2080374,movie,Steve Jobs,Steve Jobs,0,2015,\N,122,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,521522.0
266,tt2082155,movie,Looking for Maria Sanchez,200 Cartas,0,2013,\N,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1000000.0,6733.0
267,tt2184339,movie,The Purge,The Purge,0,2013,\N,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3000000.0,34058360.0
268,tt2205401,movie,Addicted,Addicted,0,2014,\N,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5000000.0,7485346.0
269,tt2205591,movie,Runaway Slave,Runaway Slave,0,2012,\N,108,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100000.0,4901.0
270,tt2207006,movie,The Obama Effect,The Obama Effect,0,2012,\N,85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,73000.0
271,tt2215285,movie,Madea's Witness Protection,Madea's Witness Protection,0,2012,\N,114,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,25390575.0
272,tt2289920,movie,Justice Is Mind,Justice Is Mind,0,2013,\N,153,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,25000.0,5418.0
273,tt2334879,movie,White House Down,White House Down,0,2013,\N,131,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,150000000.0,24852258.0
274,tt2342301,movie,Over My Dead Body,Si-che-ga Dol-a-wass-da,0,2012,\N,110,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000.0,2137929.0
275,tt2343793,movie,Third Person,Third Person,0,2013,\N,137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,28000000.0,38856.0
276,tt2344678,movie,Himmatwala,Himmatwala,0,2013,\N,150,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,197770.0
277,tt2345112,movie,Parkland,Parkland,0,2013,\N,93,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10000000.0,310246.0
278,tt2345555,movie,Gibsonburg,Gibsonburg,0,2013,\N,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,204000.0,73500.0
279,tt2345737,movie,The Rover,The Rover,0,2014,\N,103,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000.0,69302.0
280,tt2345759,movie,The Mummy,The Mummy,0,2017,\N,110,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,125000000.0,31688375.0
281,tt2355495,movie,Barefoot,Barefoot,0,2014,\N,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6000000.0,11766.0
282,tt2361317,movie,Live by Night,Live by Night,0,2016,\N,129,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108000000.0,74618.0
283,tt2361509,movie,The Intern,The Intern,0,2015,\N,121,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,17728313.0
284,tt2363471,movie,The Summit,The Summit,0,2012,\N,95,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,20904.0
285,tt2364897,movie,The Disappointments Room,The Disappointments Room,0,2016,\N,85,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,15000000.0,1402823.0
286,tt2381111,movie,Brooklyn,Brooklyn,0,2015,\N,117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11000000.0,187281.0
287,tt2382298,movie,Life Itself,Life Itself,0,2014,\N,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153875.0,131411.0
288,tt2387499,movie,Keeping Up with the Joneses,Keeping Up with the Joneses,0,2016,\N,105,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,5461475.0
289,tt2390361,movie,Enough Said,Enough Said,0,2013,\N,93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8000000.0,232800.0
290,tt2395427,movie,Avengers: Age of Ultron,Avengers: Age of Ultron,0,2015,\N,141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,250000000.0,191271109.0
291,tt2691580,movie,The Oscar Nominated Short Films 2013: Live Action,The Oscar Nominated Short Films 2013: Live Action,0,2013,\N,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,700000.0,371605.0
292,tt2734800,movie,Purgatorio,Purgatorio,0,2012,\N,100,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,200000.0,55905.0
293,tt2978462,movie,Dolphin Tale 2,Dolphin Tale 2,0,2014,\N,107,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36000000.0,15873397.0
294,tt2980706,movie,Planes: Fire & Rescue,Planes: Fire & Rescue,0,2014,\N,83,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,17509407.0
295,tt3007512,movie,The Water Diviner,The Water Diviner,0,2014,\N,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22500000.0,1220335.0
296,tt3164256,movie,Rock the Kasbah,Rock the Kasbah,0,2015,\N,106,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000000.0,1470592.0
297,tt3172532,movie,The Diary of a Teenage Girl,The Diary of a Teenage Girl,0,2015,\N,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2000000.0,52334.0
298,tt3214286,movie,A Lego Brickumentary,A Lego Brickumentary,0,2014,\N,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,43285.0
299,tt3216348,movie,Incarnate,Incarnate,0,2016,\N,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5000000.0,2534884.0
300,tt3268668,movie,Captive,Captive,0,2015,\N,97,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0,1393243.0
301,tt3277624,movie,Creative Control,Creative Control,0,2015,\N,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1000000.0,6964.0
302,tt3289728,movie,Equals,Equals,0,2015,\N,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,16000000.0,9206.0
303,tt3300542,movie,London Has Fallen,London Has Fallen,0,2016,\N,99,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,21635601.0
304,tt3314696,movie,Webgirl,Webgirl,0,2014,\N,91,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10000.0,15000.0
305,tt3315342,movie,Logan,Logan,0,2017,\N,137,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,97000000.0,88411916.0
306,tt3316948,movie,American Ultra,American Ultra,0,2015,\N,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,28000000.0,5454284.0
307,tt3316960,movie,Still Alice,Still Alice,0,2014,\N,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0,411000.0
308,tt3322364,movie,Concussion,Concussion,0,2015,\N,123,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,35000000.0,10513749.0
309,tt3322940,movie,Annabelle,Annabelle,0,2014,\N,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6500000.0,37134255.0
310,tt3416742,movie,What We Do in the Shadows,What We Do in the Shadows,0,2014,\N,86,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1600000.0,128520.0
